Date,NELSON:open,NELSON:low,NELSON:high,NELSON:close,NELSON:volume,NELSON:average,NELSON:price_norm,NELSON:current_date,NELSON:sentiment,NELSON:volume_adi,NELSON:volume_obv,NELSON:volume_cmf,NELSON:volume_fi,NELSON:volume_em,NELSON:volume_sma_em,NELSON:volume_vpt,NELSON:volume_nvi,NELSON:volatility_atr,NELSON:volatility_bbm,NELSON:volatility_bbh,NELSON:volatility_bbl,NELSON:volatility_bbw,NELSON:volatility_bbhi,NELSON:volatility_bbli,NELSON:volatility_kcc,NELSON:volatility_kch,NELSON:volatility_kcl,NELSON:volatility_kchi,NELSON:volatility_kcli,NELSON:volatility_dcl,NELSON:volatility_dch,NELSON:volatility_dchi,NELSON:volatility_dcli,NELSON:trend_macd,NELSON:trend_macd_signal,NELSON:trend_macd_diff,NELSON:trend_ema_fast,NELSON:trend_ema_slow,NELSON:trend_adx,NELSON:trend_adx_pos,NELSON:trend_adx_neg,NELSON:trend_vortex_ind_pos,NELSON:trend_vortex_ind_neg,NELSON:trend_vortex_ind_diff,NELSON:trend_trix,NELSON:trend_mass_index,NELSON:trend_cci,NELSON:trend_dpo,NELSON:trend_kst,NELSON:trend_kst_sig,NELSON:trend_kst_diff,NELSON:trend_ichimoku_a,NELSON:trend_ichimoku_b,NELSON:trend_visual_ichimoku_a,NELSON:trend_visual_ichimoku_b,NELSON:trend_aroon_up,NELSON:trend_aroon_down,NELSON:trend_aroon_ind,NELSON:trend_psar,NELSON:trend_psar_up,NELSON:trend_psar_down,NELSON:trend_psar_up_indicator,NELSON:trend_psar_down_indicator,NELSON:momentum_rsi,NELSON:momentum_mfi,NELSON:momentum_tsi,NELSON:momentum_uo,NELSON:momentum_stoch,NELSON:momentum_stoch_signal,NELSON:momentum_wr,NELSON:momentum_ao,NELSON:momentum_kama,NELSON:momentum_roc,NELSON:others_dr,NELSON:others_dlr,NELSON:others_cr
2018-09-09,0.47,0.45,0.47,0.46,113,0.4608,0.9787234042553192,2018-09-09,0.020539999999999996,-3246.5553113552983,13314,-0.09061577602685157,-1.5071561551817252,88.49557522123884,-15.20160691828775,6.663926499032884,1887.1208123907645,0.0391096484551867,0.44650000000000134,0.4885832508250219,0.40441674917498077,0.08416650165004114,0.0,0.0,0.44799999999999907,0.44799999999999907,0.4109999999999999,0.0,0.0,0.39,0.49,0.0,0.0,-0.01046923860172061,-0.015771656550235626,0.005302417948515017,0.4519695284812123,0.4624387670829329,,9.576457444041269,23.11278390122538,1.0307692307692304,0.9846153846153842,0.04615384615384621,-0.5054065054521208,27.820282533654865,65.04065040650511,-0.006500000000001338,-107.73259052149878,-135.6198132557721,27.887222734273323,0.4375,0.44500000000000006,0.5225,0.5449999999999999,8.0,52.0,-44.0,0.36258214974534714,0.36258214974534714,,0.0,0.0,49.294890807915706,46.97943595811537,-7.946044514508192,49.16134269731809,81.25000000000001,79.16666666666664,-18.749999999999986,-0.017411764705885013,,17.94871794871795,-2.127659574468077,-2.150620522096347,-35.2112676056338
2018-09-10,0.46,0.44,0.47,0.44,452,0.4521,0.9565217391304347,2018-09-10,0.09409999999999999,-3698.5553113552983,12862,-0.07772043871756211,-2.58327670444148,-33.1858407079646,-14.726264293842418,-22.05642923219242,1887.1208123907645,0.03819868360966803,0.44550000000000123,0.48720131892400653,0.4037986810759959,0.08340263784801061,0.0,0.0,0.44733333333333236,0.44733333333333236,0.4113333333333332,0.0,0.0,0.39,0.49,0.0,0.0,-0.010648573626875102,-0.014747039965563521,0.00409846633868842,0.4501280625610258,0.4607766361879009,,9.03128178918102,23.69462690133687,1.0312499999999996,0.9843749999999997,0.04687499999999989,-0.4762246295216548,27.49018949813105,22.452504317790904,0.004499999999998783,-104.3281401760218,-131.27469270068292,26.946552524661115,0.44,0.44500000000000006,0.5225,0.5449999999999999,4.0,48.0,-44.0,0.36767886375553327,0.36767886375553327,,0.0,0.0,45.50765975009883,47.138673599143395,-8.075566991676768,46.82653061224493,68.75,79.16666666666664,-31.25,-0.0139411764705909,,0.0,-4.34782608695653,-4.445176257083395,-38.0281690140845
2018-09-11,0.44,0.44,0.47,0.44,538,0.4569,1.0,2018-09-11,-0.11969999999999999,-4236.555311355298,13400,-0.06798331878180766,-2.2142371752355543,0.0,-9.266755649620402,-19.652173913043494,1887.1208123907645,0.03737881524870122,0.44450000000000117,0.48571892769107067,0.4032810723089317,0.08243785538213899,0.0,0.0,0.4493333333333324,0.4493333333333324,0.4173333333333332,0.0,0.0,0.39,0.49,0.0,0.0,-0.010667727009809558,-0.01393117737441273,0.0032634503646031716,0.4485698990900987,0.45923762609990826,,8.509577675606494,22.325874977457186,1.0819672131147537,0.967213114754098,0.11475409836065575,-0.45134213006056334,27.31344810689881,30.72625698324185,0.0254999999999988,-93.10252974174348,-124.83691995635455,31.734390214611068,0.4375,0.44500000000000006,0.5225,0.5449999999999999,4.0,44.0,-40.0,0.37257170920531196,0.37257170920531196,,0.0,0.0,45.50765975009884,54.687293983211,-8.180246465968146,42.305936986341244,68.75,72.91666666666664,-31.25,-0.015323529411767178,,-2.222222222222224,0.0,0.0,-38.0281690140845
2018-09-12,0.44,0.42,0.47,0.46,2085,0.4416,1.0454545454545454,2018-09-12,-0.04046999999999999,-2985.555311355294,15485,-0.017218930853111845,4.05922527836953,-23.980815347721837,7.227611881564731,94.77272727272737,1887.1208123907645,0.0386409337238311,0.4430000000000012,0.47938681079734413,0.4066131892026583,0.07277362159468581,0.0,0.0,0.4513333333333325,0.4513333333333325,0.4173333333333332,0.0,0.0,0.39,0.47,0.0,0.0,-0.008965722087495354,-0.012938086317029255,0.003972364229533901,0.45032837615316046,0.4592940982406558,,7.710163427356973,23.986233212257257,1.1698113207547163,0.9811320754716977,0.1886792452830186,-0.4213370121932106,27.326184737586836,37.47534516765465,-0.02300000000000124,-78.56389184680306,-117.0728785404076,38.50898669360454,0.4375,0.44500000000000006,0.5225,0.5449999999999999,4.0,40.0,-36.0,0.3772688408370995,0.3772688408370995,,0.0,0.0,49.96582349908735,54.687293983211,-6.99663273718815,41.01488339388259,66.66666666666669,68.05555555555554,-33.333333333333314,-0.015558823529414234,,-2.1276595744680753,4.545454545454541,4.445176257083395,-35.2112676056338
2018-09-13,0.46,0.44,0.48,0.48,956,0.4662,1.0434782608695652,2018-09-13,0.1347,-2029.5553113552942,16441,0.04157775136760318,6.210764524316735,62.76150627615066,-1.6455511758552015,136.33794466403162,1969.169543364276,0.03877684035144799,0.44550000000000123,0.48473009049188776,0.4062699095081147,0.07846018098377305,0.0,0.0,0.45366666666666583,0.45366666666666583,0.4166666666666665,0.0,0.0,0.39,0.48,1.0,0.0,-0.005934627380981439,-0.011537394529819693,0.005602767148838254,0.4548932413603665,0.46082786874134796,,9.004745814263124,22.19025585212743,1.0384615384615385,0.9807692307692303,0.057692307692308264,-0.38000373809575105,27.508225366601156,123.83612662942447,-0.005500000000001226,-63.10348367140638,-107.1881136833894,44.08463001198302,0.44,0.44500000000000006,0.525,0.5449999999999999,4.0,36.0,-32.0,0.3817780872036155,0.3817780872036155,,0.0,0.0,54.017183265150095,52.91795300842415,-4.7746577044501475,52.217984414386244,88.88888888888889,74.76851851851852,-11.111111111111125,-0.012941176470590732,,14.285714285714285,4.347826086956519,4.2559614418795855,-32.3943661971831
2018-09-14,0.48,0.44,0.52,0.5,1843,0.4942,1.0416666666666667,2018-09-14,0.19394,-1108.0553113552946,18284,0.058908229675210796,10.589226735128635,86.81497558328822,2.0359921796152456,118.356884057971,1969.169543364276,0.04289915631630319,0.44750000000000123,0.49305216789574013,0.4019478321042623,0.09110433579147781,1.0,0.0,0.4586666666666658,0.4586666666666658,0.41866666666666646,1.0,0.0,0.39,0.5,1.0,0.0,-0.0018967654042998383,-0.009609268704715722,0.007712503300415884,0.4618327426895409,0.4637295080938407,,14.697912189884649,19.108610891191333,1.0178571428571428,0.9107142857142853,0.10714285714285754,-0.3236278620601584,27.79173889436297,200.66334991708297,-0.007500000000001228,-46.039958790490196,-96.41406145844141,50.37410266795121,0.4475,0.44500000000000006,0.525,0.5449999999999999,100.0,32.0,68.0,0.3861069637154709,0.3861069637154709,,0.0,0.0,57.705300219031244,59.583280941427084,-1.7428989079295025,59.2417454786793,83.33333333333333,79.62962962962962,-16.666666666666682,-0.007764705882355449,,13.636363636363635,4.166666666666674,4.082199452025515,-29.57746478873239
2018-09-15,0.5,0.48,0.5,0.49,121,0.4899,0.98,2018-09-15,0.0578,-1108.0553113552946,18163,0.06155227934504812,8.903622915824545,165.28925619834692,17.77937549637005,74.37166666666674,1929.7861524969906,0.04060924068467288,0.45050000000000123,0.49886320915739224,0.4021367908426102,0.09672641831478201,0.0,0.0,0.4626666666666658,0.4626666666666658,0.4256666666666664,0.0,0.0,0.39,0.5,0.0,0.0,0.0004906964338900477,-0.007589275676994568,0.008079972110884615,0.46616616689115,0.46567547045725993,,14.168176842158347,18.419907182512333,1.156862745098039,0.9411764705882348,0.21568627450980427,-0.2629170238598184,27.64076965459714,186.27450980392288,-0.01050000000000123,-36.162814363441264,-85.3823001195397,49.21948575609844,0.4475,0.44500000000000006,0.525,0.5449999999999999,96.0,28.000000000000004,68.0,0.3941405458925426,0.3941405458925426,,0.0,0.0,55.31629612451686,73.24942706257472,0.10412166409312486,57.36699697800269,72.72727272727272,81.64983164983163,-27.272727272727288,0.0007058823529387248,,11.36363636363636,-2.0000000000000018,-2.0202707317519497,-30.98591549295775
2018-09-16,0.49,0.47,0.52,0.47,875,0.4981,0.9591836734693877,2018-09-16,-0.4182099999999999,-1983.0553113552946,17288,0.027327076985861593,5.131676784992466,28.571428571428623,24.10590610861496,-38.13428571428575,1929.7861524969906,0.041548316616205595,0.4525000000000013,0.5006144468948949,0.40438555310510776,0.0962288937897871,0.0,0.0,0.46499999999999914,0.46499999999999914,0.42699999999999977,0.0,0.0,0.39,0.5,0.0,0.0,0.0007601813904902222,-0.005919384263497611,0.006679565653987833,0.4667559873694346,0.46599580597894436,,16.45305269833777,16.790629955844256,1.113207547169811,0.8490566037735846,0.26415094339622647,-0.20967294748640936,27.300283864389602,147.83821478382274,0.00749999999999873,-24.0109399090628,-74.03149169035095,50.02055178128815,0.4475,0.44000000000000006,0.5,0.525,92.0,24.0,68.0,0.40169211313899006,0.40169211313899006,,0.0,0.0,50.78759637878023,65.77399259615491,0.37841170440614175,49.564345264213635,54.545454545454525,70.20202020202017,-45.454545454545475,0.009735294117644566,,6.818181818181812,-4.081632653061229,-4.167269640056803,-33.80281690140845
2018-09-17,0.47,0.46,0.52,0.5,588,0.5063,1.0638297872340425,2018-09-17,7.00000000000034e-05,-1787.055311355295,17876,0.12736810090194417,6.9185801014221155,-51.02040816326506,13.997467128627365,1.8176291793313055,2052.963992018075,0.04339348495458504,0.45800000000000124,0.501174066289864,0.4148259337101384,0.08634813257972568,0.0,0.0,0.46933333333333244,0.46933333333333244,0.4283333333333331,0.0,0.0,0.42,0.5,1.0,0.0,0.0033558156853708554,-0.004064344273723918,0.007420159959094773,0.47187045085106005,0.4685146351656892,,14.765275784149019,16.77791363009505,1.0344827586206897,0.879310344827586,0.15517241379310376,-0.15077224429700686,26.883096388116883,153.9504916921004,-0.008000000000001228,-2.997163209571813,-61.78239024778223,58.78522703821042,0.4475,0.44000000000000006,0.4975,0.525,88.0,20.0,68.0,0.40879058635065063,0.40879058635065063,,0.0,0.0,56.53575235066842,67.28037677951875,2.4027213456526635,54.87532085924619,81.8181818181818,69.69696969696965,-18.18181818181819,0.01976470588235052,,8.69565217391304,6.382978723404253,6.187540371808753,-29.57746478873239
2018-09-18,0.5,0.48,0.51,0.49,592,0.5055,0.98,2018-09-18,-0.2528,-1984.3886446886283,17284,0.06976088265681056,5.084497229790385,25.337837837837746,18.025591304267067,25.691914893617046,2052.963992018075,0.04205413645912654,0.4605000000000013,0.504985952839088,0.41601404716091456,0.08897190567817342,0.0,0.0,0.4726666666666658,0.4726666666666658,0.4316666666666665,0.0,0.0,0.42,0.5,0.0,0.0,0.004553468586654841,-0.0023407817016481663,0.0068942502883030075,0.47465961225858927,0.47010614367193443,,13.992390297995971,15.899677007752327,1.125,0.9107142857142855,0.21428571428571452,-0.09447268330026888,26.41767944532234,137.69597818677678,-0.020500000000001295,5.034570255709409,-49.25270571698133,54.28727597269074,0.4475,0.44000000000000006,0.48,0.51,84.0,16.0,68.0,0.4154631511696116,0.4154631511696116,,0.0,0.0,54.2606427193998,80.19805134806185,3.386383929197683,56.22418294174019,69.99999999999999,68.78787878787874,-30.000000000000018,0.027205882352938804,,8.888888888888884,-2.0000000000000018,-2.0202707317519497,-30.98591549295775
2018-09-19,0.49,0.48,0.51,0.48,793,0.4994,0.9795918367346939,2018-09-19,-0.045619999999999994,-2777.388644688628,16491,0.008514322225835544,3.2252833398203293,0.0,15.154668015337352,-28.02367346938778,2052.963992018075,0.04084872281321389,0.46200000000000135,0.5069888875168252,0.41701111248317746,0.08997777503364779,0.0,0.0,0.4756666666666658,0.4756666666666658,0.4336666666666664,0.0,0.0,0.42,0.5,0.0,0.0,0.004642188454194618,-0.0009441876704796095,0.005586376124674227,0.47548121037265245,0.47083902191845783,,13.245711916532887,15.051219750550555,1.1111111111111112,0.9259259259259257,0.18518518518518545,-0.04637350214788642,25.996839725925856,107.09759188846732,0.00799999999999862,13.598645793697989,-36.14972949812358,49.74837529182157,0.4475,0.44000000000000006,0.48,0.51,80.0,12.0,68.0,0.4217353620994349,0.4217353620994349,,0.0,0.0,52.006798197321885,68.09424581763174,3.54163177043237,49.557571684587806,59.99999999999998,70.60606060606055,-40.00000000000002,0.03079411764705653,,9.090909090909086,-2.0408163265306145,-2.0619287202735648,-32.3943661971831
2018-09-20,0.48,0.48,0.51,0.51,322,0.5016,1.0625,2018-09-20,-0.007400000000000001,-2455.388644688628,16813,-0.0062533834738829975,4.144528576988855,0.0,9.843993559681481,3.9413265306122476,2181.2742415192047,0.039763850531892506,0.4640000000000013,0.513558046773471,0.4144419532265316,0.09911609354693945,0.0,0.0,0.4806666666666658,0.4806666666666658,0.4386666666666664,0.0,0.0,0.42,0.51,1.0,0.0,0.007051958282561166,0.0006550415201285456,0.00639691676243262,0.48079179339224437,0.4737398351096832,,12.52587451720263,14.233262139041477,1.0566037735849056,0.9622641509433962,0.09433962264150941,0.006811875084312241,25.703988912792948,123.28767123287777,-0.00400000000000128,26.426072894775682,-22.868773649621446,49.29484654439713,0.4475,0.44000000000000006,0.4775,0.51,100.0,8.0,92.0,0.42763124037346883,0.42763124037346883,,0.0,0.0,57.68532831583138,63.224686536507726,5.4322275485739775,50.269541778975736,89.99999999999999,73.33333333333327,-10.000000000000005,0.03208823529411531,,8.51063829787235,6.25,6.06246218164348,-28.169014084507037
2018-09-21,0.51,0.42,0.51,0.44,1729,0.4596,0.8627450980392157,2018-09-21,0.12733,-3415.944200244183,15084,-0.015177833766907374,-13.737546934009554,-156.1596298438404,13.780277544678796,-217.18872549019608,2181.2742415192047,0.044787465478703256,0.4650000000000013,0.5116904701197313,0.4183095298802713,0.09338094023946003,0.0,0.0,0.48133333333333245,0.48133333333333245,0.433333333333333,0.0,0.0,0.44,0.51,0.0,1.0,0.0032755448058391368,0.0011791421772706639,0.002096402628568473,0.47451613287036065,0.4712405880645215,,10.65509588105308,22.06435551908075,0.9661016949152542,0.9322033898305084,0.03389830508474578,0.03166012533254936,25.679643528370587,-31.400966183574024,-0.0250000000000013,30.203564249617898,-10.783500750019119,40.98706499963701,0.4475,0.44000000000000006,0.4775,0.51,96.0,4.0,92.0,0.52,,0.52,0.0,1.0,44.46514702766238,51.440492854628836,2.515210458695074,41.51918134344743,20.00000000000001,56.66666666666661,-79.99999999999999,0.02726470588235058,,-4.347826086956525,-13.725490196078427,-14.76359988060646,-38.0281690140845
2018-09-22,0.44,0.44,0.47,0.47,184,0.452,1.0681818181818181,2018-09-22,0.13357999999999998,-3231.944200244183,15268,-0.035281624922534546,-10.986468800579619,-163.04347826086956,2.1343148117595416,-224.76827094474157,2329.9974852591504,0.04330871893083293,0.46650000000000136,0.5117879674969137,0.42121203250308903,0.09057593499382466,0.0,0.0,0.48233333333333245,0.48233333333333245,0.43633333333333296,0.0,0.0,0.44,0.51,0.0,0.0,0.002672650545662736,0.0014778438509490783,0.0011948066947136576,0.47382134319799746,0.4711486926523347,,10.112903231881731,20.9415940249846,1.0,1.0,0.0,0.04896925414835041,25.515131456422377,-26.460148434978244,-0.026500000000001356,33.73405673849547,-0.023774037807802035,33.75783077630327,0.4475,0.44000000000000006,0.4775,0.51,92.0,16.0,76.0,0.518,,0.518,0.0,0.0,49.77740424743322,51.744650175546326,2.0250612569005155,44.45786924939467,49.99999999999997,53.33333333333328,-50.00000000000003,0.021588235294115188,,6.818181818181812,6.818181818181812,6.595796779179741,-33.80281690140845
2018-09-23,0.47,0.45,0.51,0.48,1102,0.4866,1.0212765957446808,2018-09-23,0.09102999999999999,-3231.944200244184,16370,-0.02031054097213949,-7.842687543353958,136.11615245009085,5.535784613820399,35.99226305609285,2329.9974852591504,0.04497784703774964,0.46850000000000136,0.5124431450854565,0.4245568549145462,0.08788629017091032,0.0,0.0,0.4836666666666657,0.4836666666666657,0.4356666666666663,0.0,0.0,0.44,0.51,0.0,0.0,0.002967560734462804,0.0017757872276518236,0.0011917735068109805,0.4747719057829209,0.4718043450484581,,15.698967997501395,18.87310037550759,1.0,0.9365079365079365,0.06349206349206349,0.06457694386583976,25.133598192770844,44.270833333334025,-0.00850000000000134,36.336094318266845,9.129120752054092,27.206973566212753,0.4475,0.44000000000000006,0.4625,0.495,88.0,12.0,76.0,0.51604,,0.51604,0.0,0.0,51.44470332422712,57.71626961381805,2.2072006305105942,49.130656050298896,59.99999999999998,43.33333333333328,-40.00000000000002,0.01947058823529163,,9.090909090909086,2.127659574468077,2.1053409197832385,-32.3943661971831
2018-09-24,0.48,0.47,0.51,0.51,292,0.4997,1.0625,2018-09-24,0.28089,-2939.944200244184,16662,-0.02396835624284051,-5.470875037160535,136.98630136986287,17.690937619379504,41.696808510638334,2475.622328087847,0.04448006233397468,0.4720000000000014,0.5174312667664183,0.42656873323358463,0.09086253353283363,0.0,0.0,0.4846666666666658,0.4846666666666658,0.4406666666666664,0.0,0.0,0.44,0.51,1.0,0.0,0.0055579597629020205,0.002532221734701863,0.0030257380282001575,0.48019161258554843,0.4746336528226464,,14.659397376169094,17.623341748892393,1.046875,0.9375,0.109375,0.0908180008881429,24.869641412044828,97.08737864077756,0.007999999999998564,42.80111020604488,17.902890148663666,24.898220057381216,0.46499999999999997,0.44000000000000006,0.43000000000000005,0.46499999999999997,84.0,8.0,76.0,0.5141192,,0.5141192,0.0,0.0,56.148071630829584,61.95526446243747,3.9620862378561674,52.81898041474654,89.99999999999999,66.66666666666661,-10.000000000000005,0.01802941176470335,,10.869565217391301,6.25,6.06246218164348,-28.169014084507037
2018-09-25,0.51,0.47,0.58,0.55,4955,0.5388,1.0784313725490198,2018-09-25,0.19468,-687.671472971449,21617,0.05896125206093536,23.624964253862423,77.699293642785,23.24088716529272,406.8774509803925,2475.622328087847,0.05103205610057722,0.47650000000000137,0.532811632901217,0.42018836709878565,0.11262326580243137,1.0,0.0,0.4889999999999991,0.4889999999999991,0.43599999999999967,1.0,0.0,0.44,0.55,1.0,0.0,0.010715019289309957,0.0041687812456234815,0.006546238043686476,0.49093136449546404,0.4802163452061541,,22.689497176552944,14.733877499349973,1.0416666666666667,0.8472222222222222,0.19444444444444453,0.13958610001041089,24.947302086290335,200.0000000000006,0.023499999999998633,61.17604331680467,27.368110507093384,33.80793280971129,0.495,0.45499999999999996,0.43000000000000005,0.46499999999999997,100.0,4.0,96.0,0.42,0.42,,1.0,0.0,61.502664639895904,76.61394695110008,7.347102810974926,59.033802454855106,81.25000000000004,77.0833333333333,-18.74999999999995,0.022705882352938578,,14.583333333333348,7.843137254901977,7.550755250814523,-22.535211267605625
2018-09-26,0.55,0.52,0.57,0.54,1327,0.5398,0.9818181818181818,2018-09-26,-0.06262,-953.0714729714466,20290,0.11520761142892055,18.354255074739218,75.3579502637528,30.336513280398048,364.50017825311977,2430.6110130317043,0.0509288504905195,0.4810000000000015,0.5422862137841898,0.4197137862158132,0.12257242756837666,0.0,0.0,0.49466666666666576,0.49466666666666576,0.4416666666666663,0.0,0.0,0.44,0.55,0.0,0.0,0.013835621262543452,0.0061021492490074755,0.007733472013535976,0.49848038534231576,0.4846447640797723,,21.00376629732304,13.639214533565456,1.1388888888888888,0.861111111111111,0.2777777777777778,0.19673456417054003,24.931822551218065,196.74670797831192,0.00899999999999851,79.74980382426136,36.562217955297065,43.1875858689643,0.495,0.45499999999999996,0.42500000000000004,0.44999999999999996,96.0,4.0,92.0,0.42319999999999997,0.42319999999999997,,0.0,0.0,59.54513325337326,78.83849506929027,9.348344004761898,58.88447541618275,75.00000000000004,82.08333333333333,-24.999999999999957,0.036058823529409256,,8.000000000000007,-1.8181818181818188,-1.834913866819654,-23.943661971830977
