Date,HEITKAMP:open,HEITKAMP:low,HEITKAMP:high,HEITKAMP:close,HEITKAMP:volume,HEITKAMP:average,HEITKAMP:price_norm,HEITKAMP:current_date,HEITKAMP:sentiment,HEITKAMP:volume_adi,HEITKAMP:volume_obv,HEITKAMP:volume_cmf,HEITKAMP:volume_fi,HEITKAMP:momentum_mfi,HEITKAMP:volume_em,HEITKAMP:volume_sma_em,HEITKAMP:volume_vpt,HEITKAMP:volume_nvi,HEITKAMP:volatility_atr,HEITKAMP:volatility_bbm,HEITKAMP:volatility_bbh,HEITKAMP:volatility_bbl,HEITKAMP:volatility_bbw,HEITKAMP:volatility_bbp,HEITKAMP:volatility_bbhi,HEITKAMP:volatility_bbli,HEITKAMP:volatility_kcc,HEITKAMP:volatility_kch,HEITKAMP:volatility_kcl,HEITKAMP:volatility_kcw,HEITKAMP:volatility_kcp,HEITKAMP:volatility_kchi,HEITKAMP:volatility_kcli,HEITKAMP:volatility_dcl,HEITKAMP:volatility_dch,HEITKAMP:volatility_dchi,HEITKAMP:volatility_dcli,HEITKAMP:trend_macd,HEITKAMP:trend_macd_signal,HEITKAMP:trend_macd_diff,HEITKAMP:trend_ema_fast,HEITKAMP:trend_ema_slow,HEITKAMP:trend_adx,HEITKAMP:trend_adx_pos,HEITKAMP:trend_adx_neg,HEITKAMP:trend_vortex_ind_pos,HEITKAMP:trend_vortex_ind_neg,HEITKAMP:trend_vortex_ind_diff,HEITKAMP:trend_trix,HEITKAMP:trend_mass_index,HEITKAMP:trend_cci,HEITKAMP:trend_dpo,HEITKAMP:trend_kst,HEITKAMP:trend_kst_sig,HEITKAMP:trend_kst_diff,HEITKAMP:trend_ichimoku_a,HEITKAMP:trend_ichimoku_b,HEITKAMP:trend_visual_ichimoku_a,HEITKAMP:trend_visual_ichimoku_b,HEITKAMP:trend_aroon_up,HEITKAMP:trend_aroon_down,HEITKAMP:trend_aroon_ind,HEITKAMP:trend_psar,HEITKAMP:trend_psar_up,HEITKAMP:trend_psar_down,HEITKAMP:trend_psar_up_indicator,HEITKAMP:trend_psar_down_indicator,HEITKAMP:momentum_rsi,HEITKAMP:momentum_tsi,HEITKAMP:momentum_uo,HEITKAMP:momentum_stoch,HEITKAMP:momentum_stoch_signal,HEITKAMP:momentum_wr,HEITKAMP:momentum_ao,HEITKAMP:momentum_kama,HEITKAMP:momentum_roc,HEITKAMP:others_dr,HEITKAMP:others_dlr,HEITKAMP:others_cr
2017-03-04,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-04,-0.8658,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,,,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,,16.0,-133.33333333333334,1.1102230246251565e-16,104.76029164111394,140.01615902033487,-35.25586737922093,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-05,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-05,0.011300000000000004,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,,,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,,17.0,-133.33333333333334,1.1102230246251565e-16,96.70180766872055,130.61459438587593,-33.912786717155385,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-06,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-06,0.566325,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,,18.0,-133.33333333333334,1.1102230246251565e-16,88.64332369632719,121.99649347095526,-33.35316977462807,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-07,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-07,0.0,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,,19.0,-133.33333333333334,1.1102230246251565e-16,80.5848397239338,113.49031594454001,-32.90547622060622,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-08,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-08,0.10615000000000001,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,,20.0,-133.33333333333334,1.1102230246251565e-16,72.52635575154042,105.09606180663026,-32.56970605508984,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-09,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-09,0.08195000000000001,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,,21.0,-133.33333333333334,1.1102230246251565e-16,64.46787177914705,96.81373105722595,-32.345859278078905,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-10,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-10,0.1020857142857143,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,,22.0,-133.33333333333334,1.1102230246251565e-16,56.40938780675368,88.64332369632712,-32.23393588957344,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-11,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-11,0.25453333333333333,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,,23.0,-133.33333333333334,1.1102230246251565e-16,48.350903834360295,80.58483972393374,-32.233935889573445,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-12,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-12,0.0,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,,24.0,-133.33333333333334,1.1102230246251565e-16,40.29241986196692,72.52635575154036,-32.233935889573445,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-13,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-13,0.15272,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,,25.0,-133.33333333333334,1.1102230246251565e-16,32.233935889573544,64.46787177914699,-32.233935889573445,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-14,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-14,-0.03818,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,,25.0,-133.33333333333334,1.1102230246251565e-16,24.17545191718017,56.40938780675362,-32.23393588957345,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-15,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-15,-0.15477,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,,25.0,-133.33333333333334,1.1102230246251565e-16,16.116967944786794,48.350903834360246,-32.23393588957345,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-16,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-16,0.0944125,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,8.058483972393416,40.29241986196686,-32.233935889573445,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-17,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-17,-0.054888888888888876,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,32.233935889573495,-32.23393588957345,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-18,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-18,0.69,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,25.07083902522383,-25.07083902522379,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-19,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-19,0.17962,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,18.803129268917868,-18.80312926891783,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-20,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-20,0.0,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,13.430806620655616,-13.430806620655575,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-21,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-21,0.0,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,8.953871080437075,-8.953871080437034,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-22,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-22,0.28264285714285714,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,5.372322648262241,-5.3723226482622,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-23,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-23,-0.09365,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,2.6861613241311155,-2.6861613241310747,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-24,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-24,-0.15689999999999998,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,0.8953871080436985,-0.8953871080436577,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-25,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-25,0.03328888888888889,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,0.0,4.070817756958907e-14,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-26,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-26,0.12040000000000001,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,0.0,4.070817756958907e-14,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-27,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-27,0.24107499999999998,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,0.0,4.070817756958907e-14,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-28,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-28,0.07276,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,0.0,4.070817756958907e-14,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-29,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-29,0.10877999999999999,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,0.0,4.070817756958907e-14,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-30,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-30,0.038650000000000004,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,0.0,4.070817756958907e-14,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-03-31,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-03-31,0.16329,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,0.0,4.070817756958907e-14,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-04-01,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-04-01,-0.09446,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,0.0,4.070817756958907e-14,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-04-02,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-04-02,0.06543000000000002,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,0.0,4.070817756958907e-14,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-04-03,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-04-03,-0.016680000000000007,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,0.0,4.070817756958907e-14,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-04-04,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-04-04,0.02036,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,0.0,4.070817756958907e-14,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
